"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"SCB","2023-06-19","522","527","518.3","519","-0.19 %","28,239.00"
"SCB","2023-06-18","525","528","520","520","-0.93 %","47,726.00"
"SCB","2023-06-15","525","530","523","524.9","-0.02 %","37,740.00"
"SCB","2023-06-14","527.6","538.1","517","525","1.49 %","57,128.00"
"SCB","2023-06-13","513.1","520","513.1","517.3","0.45 %","28,207.00"
"SCB","2023-06-12","525","525","514","515","-0.39 %","26,024.00"
"SCB","2023-06-11","522","522","514","517","0.39 %","59,574.00"
"SCB","2023-06-08","521","521","513","515","0.43 %","25,486.00"
"SCB","2023-06-07","520","523","512.6","512.8","-1.19 %","24,282.00"
"SCB","2023-06-06","511.3","521.8","511.3","519","0.12 %","17,648.00"
"SCB","2023-06-05","527","527","511","518.4","0.00 %","26,886.00"
"SCB","2023-06-04","520.2","541.2","512","518.4","1.65 %","45,187.00"
"SCB","2023-06-01","510","515","504","510","1.17 %","51,305.00"
"SCB","2023-05-31","508.7","520","499","504.1","-2.87 %","128,139.00"
"SCB","2023-05-30","533","540","519","519","-4.40 %","76,591.00"
"SCB","2023-05-28","551","551","538","542.9","-0.95 %","33,774.00"
"SCB","2023-05-24","550","555","546","548.1","-0.35 %","27,082.00"
"SCB","2023-05-23","544","555","538","550","1.85 %","66,678.00"
"SCB","2023-05-22","539.9","540","526","540","0.84 %","27,648.00"
"SCB","2023-05-21","534.8","543.9","533","535.5","0.13 %","30,679.00"
"SCB","2023-05-18","530","536.5","523","534.8","2.06 %","24,467.00"
"SCB","2023-05-17","521","526.7","518","524","0.79 %","6,759.00"
"SCB","2023-05-16","518","523","518","519.9","0.17 %","8,517.00"
"SCB","2023-05-15","516","523","516","519","-0.01 %","13,674.00"
"SCB","2023-05-14","525.2","530","518.3","524","-0.72 %","23,078.00"
"SCB","2023-05-11","526","529","525","527.8","-0.23 %","7,782.00"
"SCB","2023-05-10","529","532","523","529","0.76 %","16,178.00"
"SCB","2023-05-09","532","532","522.1","525","0.56 %","8,707.00"
"SCB","2023-05-08","525","532.9","522.1","522.1","-0.67 %","14,529.00"
"SCB","2023-05-07","532","532","525","525.6","-0.83 %","17,634.00"
"SCB","2023-05-04","538","538","527","530","-0.39 %","8,977.00"
"SCB","2023-05-03","526","538","526","532.1","0.62 %","21,292.00"
"SCB","2023-05-02","532","533","526","528.8","0.34 %","23,894.00"
"SCB","2023-04-30","540","540","526","527","-1.50 %","17,839.00"
"SCB","2023-04-27","525","535","523.2","535","2.10 %","56,724.00"
"SCB","2023-04-26","531","538.9","524","524","-1.32 %","17,604.00"
"SCB","2023-04-25","528","535","524.5","531","0.95 %","15,433.00"
"SCB","2023-04-24","520","528","520","526","1.15 %","11,886.00"
"SCB","2023-04-23","526.1","534","520","520","-1.89 %","22,855.00"
"SCB","2023-04-20","544","549","529","530","-1.65 %","62,195.00"
"SCB","2023-04-19","535","545","525.3","538.9","0.54 %","15,618.00"
"SCB","2023-04-18","535","539","523","536","-0.72 %","34,305.00"
"SCB","2023-04-17","548.9","548.9","535","539.9","0.15 %","31,252.00"
"SCB","2023-04-16","530","550","520.1","539.1","2.74 %","37,011.00"
"SCB","2023-04-13","521","531","516","524.7","0.33 %","31,745.00"
"SCB","2023-04-12","512","529","512","523","3.61 %","40,148.00"
"SCB","2023-04-11","505","506","499","504.8","1.00 %","13,011.00"
"SCB","2023-04-10","496","501","496","499.8","0.77 %","10,996.00"
"SCB","2023-04-09","500","509","496","496","-1.78 %","20,499.00"
"SCB","2023-04-06","512","512","502","505","0.38 %","14,771.00"
"SCB","2023-04-05","506","506","496.1","503.1","0.22 %","15,760.00"
"SCB","2023-04-04","495","503","495","502","0.10 %","21,444.00"
"SCB","2023-04-03","504.2","504.4","497","501.5","-0.54 %","19,080.00"
"SCB","2023-04-02","511.9","512","503","504.2","-1.50 %","24,387.00"
"SCB","2023-03-30","517.7","517.7","506","511.9","0.47 %","28,092.00"
"SCB","2023-03-29","508","518","501","509.5","0.89 %","20,182.00"
"SCB","2023-03-28","512.8","512.8","503.9","505","0.24 %","19,158.00"
"SCB","2023-03-27","507","507","495","503.8","0.54 %","19,570.00"
"SCB","2023-03-26","511","515","499","501.1","-1.94 %","25,609.00"
"SCB","2023-03-23","510","516","504","511","-0.58 %","23,602.00"
"SCB","2023-03-22","525.5","525.5","514","514","-0.94 %","12,624.00"
"SCB","2023-03-20","521","521","513.2","518.9","1.15 %","25,638.00"
"SCB","2023-03-19","506","519","506","513","0.20 %","13,630.00"
"SCB","2023-03-16","515.9","516","508","512","-0.58 %","18,469.00"
"SCB","2023-03-15","515","515.9","505.2","515","0.00 %","13,994.00"
"SCB","2023-03-14","508","516","508","515","1.36 %","24,407.00"
"SCB","2023-03-13","510","516","506.7","508.1","-1.63 %","17,107.00"
"SCB","2023-03-12","527","527","513.2","516.5","-0.48 %","13,977.00"
"SCB","2023-03-09","520","523","511.1","519","0.97 %","14,883.00"
"SCB","2023-03-07","505","515.3","505","514","1.58 %","16,320.00"
"SCB","2023-03-05","524.9","525","501","506","-1.75 %","29,703.00"
"SCB","2023-03-02","521","521","511.7","515","-0.96 %","13,472.00"
"SCB","2023-03-01","529.9","532","516","520","-0.59 %","36,858.00"
"SCB","2023-02-28","518","529","517","523.1","0.21 %","18,048.00"
"SCB","2023-02-27","529","529","514","522","-0.19 %","22,544.00"
"SCB","2023-02-26","510","523.8","501","523","0.58 %","34,471.00"
"SCB","2023-02-23","512","520","509","520","0.97 %","50,616.00"
"SCB","2023-02-22","508.2","521","508.2","515","0.98 %","38,251.00"
"SCB","2023-02-20","529","529","510","510","-2.22 %","41,073.00"
"SCB","2023-02-16","520","527.9","518.5","521.6","0.08 %","21,682.00"
"SCB","2023-02-15","527","535","520","521.2","-1.04 %","52,544.00"
"SCB","2023-02-14","523.1","532","523.1","526.7","-1.00 %","45,017.00"
"SCB","2023-02-12","535.1","542","528.9","532","-2.56 %","61,835.00"
"SCB","2023-02-09","540","550","531.5","546","1.11 %","90,008.00"
"SCB","2023-02-08","545","555","535","540","-0.92 %","117,207.00"
"SCB","2023-02-07","530","553","521.2","545","2.83 %","90,383.00"
"SCB","2023-02-06","515","530.3","513.2","530","2.87 %","64,467.00"
"SCB","2023-02-05","513","521","510.1","515.2","0.63 %","52,920.00"
"SCB","2023-02-02","517","548","508.2","512","-0.39 %","194,615.00"
"SCB","2023-02-01","495","519.5","488","514","4.26 %","80,016.00"
"SCB","2023-01-31","498","501","493","493","-1.60 %","36,946.00"
"SCB","2023-01-30","500","506.1","492.1","501","0.20 %","41,513.00"
"SCB","2023-01-29","507","510","497","500","-0.60 %","40,164.00"
"SCB","2023-01-26","512","512","500","503","-0.40 %","24,592.00"
"SCB","2023-01-25","510","511","500","505","-1.00 %","81,904.00"
"SCB","2023-01-24","515.9","535","505","510.1","0.85 %","125,474.00"
"SCB","2023-01-23","469","505.8","469","505.8","9.98 %","172,003.00"
"SCB","2023-01-19","450","465","447","459.9","1.52 %","51,457.00"
"SCB","2023-01-18","461","465","452.1","453","-1.52 %","31,118.00"
"SCB","2023-01-17","460","461","447","460","-0.65 %","17,078.00"
"SCB","2023-01-12","478","486","456.3","463","-1.28 %","32,221.00"
"SCB","2023-01-10","472","489","467.1","469","-1.26 %","43,970.00"
"SCB","2023-01-09","458","475","452.1","475","3.58 %","33,999.00"
"SCB","2023-01-08","470","470","456","458.6","-1.16 %","20,591.00"
"SCB","2023-01-05","462","474.3","454","464","0.43 %","21,396.00"
"SCB","2023-01-04","454.9","469.2","444.1","462","3.36 %","35,270.00"
"SCB","2023-01-03","434","459","434","447","1.52 %","24,127.00"
"SCB","2023-01-02","431","446","431","440.3","0.73 %","10,471.00"
"SCB","2023-01-01","442","462.9","435","437.1","0.71 %","23,398.00"
"SCB","2022-12-29","414.1","440","414.1","434","3.38 %","18,258.00"
"SCB","2022-12-28","425","425","414.6","419.8","-0.76 %","5,023.00"
"SCB","2022-12-27","416","424","415","423","2.45 %","49,025.00"
"SCB","2022-12-26","412","412.9","404","412.9","2.03 %","9,846.00"
"SCB","2022-12-22","400","408","400","404.7","-0.05 %","9,832.00"
"SCB","2022-12-21","400","407.9","400","404.9","0.60 %","4,495.00"
"SCB","2022-12-20","396","405","396","402.5","0.93 %","6,828.00"
"SCB","2022-12-19","393","399","392","398.8","0.28 %","6,604.00"
"SCB","2022-12-18","395","399","394","397.7","-0.57 %","12,685.00"
"SCB","2022-12-15","398.5","405","398.5","400","0.00 %","6,707.00"
"SCB","2022-12-14","402","403.2","398","400","-0.79 %","7,463.00"
"SCB","2022-12-13","402","405","400","403.2","0.30 %","4,010.00"
"SCB","2022-12-12","405","405","400","402","-0.20 %","10,687.00"
"SCB","2022-12-11","398","404","396","402.8","0.02 %","9,534.00"
"SCB","2022-12-07","407","407.1","401.2","402.7","-0.93 %","7,278.00"
"SCB","2022-12-06","409","412","406","406.5","-0.61 %","4,382.00"
"SCB","2022-12-05","410","417","409","409","-0.75 %","4,768.00"
"SCB","2022-12-04","406","416.9","406","412.1","0.32 %","5,021.00"
"SCB","2022-12-01","405","412","405","410.8","0.69 %","8,993.00"
"SCB","2022-11-30","406","410.9","406","408","0.00 %","7,218.00"
"SCB","2022-11-29","409","412","405.5","408","0.25 %","7,670.00"
"SCB","2022-11-28","419.5","419.6","405","407","-1.05 %","13,907.00"
"SCB","2022-11-27","415","416","411","411.3","-1.67 %","10,915.00"
"SCB","2022-11-24","422","424","412","418.3","0.07 %","8,821.00"
"SCB","2022-11-23","433","433","415","418","-4.78 %","11,493.00"
"SCB","2022-11-22","434","440","432.2","439","3.03 %","46,364.00"
"SCB","2022-11-17","430","430","421","426.1","0.85 %","6,744.00"
"SCB","2022-11-16","420","423.3","415","422.5","1.32 %","6,814.00"
"SCB","2022-11-15","421","421","416.2","417","-0.45 %","1,945.00"
"SCB","2022-11-14","412.2","419","412.2","418.9","1.55 %","12,413.00"
"SCB","2022-11-13","423","423","412","412.5","-0.60 %","4,999.00"
"SCB","2022-11-10","420","420","411.1","415","-0.67 %","7,408.00"
"SCB","2022-11-09","419.5","423.5","416","417.8","-0.31 %","7,949.00"
"SCB","2022-11-08","421","424","418.1","419.1","-0.69 %","5,844.00"
"SCB","2022-11-07","421","428","420.1","422","0.24 %","11,953.00"
"SCB","2022-11-06","419.1","424","415.6","421","0.48 %","18,214.00"
"SCB","2022-11-03","416","420.9","415.3","419","-0.36 %","7,668.00"
"SCB","2022-11-02","423","426","413.5","420.5","0.60 %","11,285.00"
"SCB","2022-11-01","421","425","412.6","418","0.00 %","26,016.00"
"SCB","2022-10-31","411","427.9","411","418","3.72 %","30,058.00"
