"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"UNL","2021-12-21","19227","19227","19000","19000","0.80 %","30.00"
"UNL","2021-12-20","18850","18850","18850","18850","0.80 %","10.00"
"UNL","2021-12-16","18900","18900","18700","18700","0.00 %","30.00"
"UNL","2021-12-15","19000","19000","18700","18700","-3.17 %","40.00"
"UNL","2021-12-13","18500","19312","18201","19312","4.03 %","110.00"
"UNL","2021-12-12","18564","18564","18564","18564","2.00 %","20.00"
"UNL","2021-12-09","18250","18250","18200","18200","0.25 %","20.00"
"UNL","2021-12-08","18150","18400","18050","18155","-1.34 %","70.00"
"UNL","2021-12-07","18768","18768","18401","18401","0.01 %","20.00"
"UNL","2021-12-06","18550","18550","18400","18400","-2.65 %","40.00"
"UNL","2021-12-05","18616","18900","18616","18900","3.56 %","20.00"
"UNL","2021-12-02","18666","19000","18251","18251","-0.27 %","70.00"
"UNL","2021-11-30","18300","18300","18300","18300","-1.74 %","10.00"
"UNL","2021-11-29","18900","18900","18625","18625","-1.97 %","82.00"
"UNL","2021-11-28","18950","19000","18910","19000","-1.53 %","80.00"
"UNL","2021-11-25","19001","19295","19001","19295","1.55 %","50.00"
"UNL","2021-11-24","19005","19005","19001","19001","-0.02 %","23.00"
"UNL","2021-11-23","19100","19100","19005","19005","-1.02 %","60.00"
"UNL","2021-11-21","19599","19599","19200","19200","-0.56 %","40.00"
"UNL","2021-11-18","19700","19700","19308.1","19308.1","-1.49 %","20.00"
"UNL","2021-11-17","20000","20000","19600","19600","-2.00 %","80.00"
"UNL","2021-11-16","19482.4","20277.6","19092.8","19999","0.60 %","285.00"
"UNL","2021-11-11","19109.1","19880","19109.1","19880","1.95 %","80.00"
"UNL","2021-11-09","19490","19499","19200","19499","1.73 %","40.00"
"UNL","2021-11-08","19175","19558","19167","19167","1.95 %","40.00"
"UNL","2021-11-03","19159","19159","18800","18800","-3.84 %","30.00"
"UNL","2021-11-01","19600","19600","19550","19550","-0.81 %","30.00"
"UNL","2021-10-31","19350","19736","19350","19710","3.67 %","70.00"
"UNL","2021-10-28","19012","19012","19012","19012","-2.00 %","20.00"
"UNL","2021-10-27","19100","19400","19100","19400","1.04 %","50.00"
"UNL","2021-10-26","19500","19500","19200","19200","0.30 %","20.00"
"UNL","2021-10-25","19142.9","19142.9","19142.8","19142.9","-2.00 %","30.00"
"UNL","2021-10-24","18775","19533.5","18775","19533.5","4.18 %","100.00"
"UNL","2021-10-21","19000","19000","18750.2","18750.2","0.27 %","50.00"
"UNL","2021-10-20","18700","18700","18700","18700","-0.52 %","30.00"
"UNL","2021-10-19","18650","18798","18620","18798","-1.06 %","50.00"
"UNL","2021-10-18","18650","18999","18650","18999","0.45 %","30.00"
"UNL","2021-10-11","19355","19355","18914","18914","-4.23 %","40.00"
"UNL","2021-10-10","19710","20101","19590","19750","2.20 %","195.00"
"UNL","2021-10-06","19000","19686","19000","19324","1.71 %","94.00"
"UNL","2021-10-05","19000","19000","19000","19000","1.33 %","20.00"
"UNL","2021-10-04","18750","18750","18750","18750","0.48 %","20.00"
"UNL","2021-10-03","19100","19100","18660","18660","-0.74 %","70.00"
"UNL","2021-09-30","19176","19176","18800","18800","0.00 %","50.00"
"UNL","2021-09-29","19100","19100","18800","18800","-3.09 %","20.00"
"UNL","2021-09-28","19650","19650","19399","19399","-1.28 %","20.00"
"UNL","2021-09-26","19650","19650","19650","19650","1.39 %","10.00"
"UNL","2021-09-23","19200","19380","19000","19380","-0.61 %","60.00"
"UNL","2021-09-22","19200","19500","19200","19498","2.22 %","90.00"
"UNL","2021-09-21","18700","19074","18631","19074","0.33 %","80.00"
"UNL","2021-09-20","19050","19200","19012","19012","-2.00 %","130.00"
"UNL","2021-09-16","19350","19700","19159","19400","-0.77 %","80.00"
"UNL","2021-09-15","19650","19650","19400","19550","-0.51 %","70.00"
